Question_ID|Comparison|cosine_distance
16653|Human vs Old_AI|0.7649149982224698
16680|Human vs Old_AI|0.8502819016770702
16697|Human vs Old_AI|0.47771646231908105
16705|Human vs Old_AI|0.8460638035698621
16725|Human vs Old_AI|0.8145936636510358
16741|Human vs Old_AI|0.6832988608381543
16744|Human vs Old_AI|0.9702046368852555
16745|Human vs Old_AI|0.8426613932260487
16752|Human vs Old_AI|0.7401756769738019
16757|Human vs Old_AI|0.4679063023951744
16763|Human vs Old_AI|0.6546890192281067
16793|Human vs Old_AI|0.8957427865121833
16796|Human vs Old_AI|0.46342802621482904
16801|Human vs Old_AI|0.8406465785577795
16805|Human vs Old_AI|0.24763966015549688
16825|Human vs Old_AI|0.48160161724514605
16830|Human vs Old_AI|0.6765803578110938
16845|Human vs Old_AI|0.6798430474649576
16848|Human vs Old_AI|0.7244166844474752
16860|Human vs Old_AI|0.6032520452831613
16888|Human vs Old_AI|0.9117525434308902
16911|Human vs Old_AI|0.590208724994784
16924|Human vs Old_AI|0.5855865670812871
16929|Human vs Old_AI|0.7930748541429503
16954|Human vs Old_AI|0.48205961559129573
16971|Human vs Old_AI|0.722748105295398
16980|Human vs Old_AI|0.7526905888609483
16985|Human vs Old_AI|0.8740101503426985
16995|Human vs Old_AI|1.0
17035|Human vs Old_AI|0.9912915812435374
17046|Human vs Old_AI|0.7727191755585386
17052|Human vs Old_AI|0.6679748441244009
17061|Human vs Old_AI|0.8628754328125677
17063|Human vs Old_AI|0.69632525044739
17084|Human vs Old_AI|0.8606934756772834
17095|Human vs Old_AI|0.9788566781722446
17097|Human vs Old_AI|1.0
17110|Human vs Old_AI|0.7062562244323388
17182|Human vs Old_AI|0.5599960707548184
17185|Human vs Old_AI|0.5607403841906327
17189|Human vs Old_AI|0.4072494496661354
17204|Human vs Old_AI|0.627523545181434
17209|Human vs Old_AI|0.6822355541459388
17218|Human vs Old_AI|0.4684988662984332
17221|Human vs Old_AI|0.6263069677527898
17274|Human vs Old_AI|1.0
17283|Human vs Old_AI|0.3066617012692302
17296|Human vs Old_AI|0.7968204455895518
17298|Human vs Old_AI|0.5346598985002269
17305|Human vs Old_AI|0.30561083253765364
17320|Human vs Old_AI|0.9118681284644397
17321|Human vs Old_AI|0.7001812874623254
17333|Human vs Old_AI|0.6567488216402506
17340|Human vs Old_AI|0.640952149678832
17347|Human vs Old_AI|0.4081255696397964
17368|Human vs Old_AI|0.5540835402091374
17415|Human vs Old_AI|0.40323408839464525
17420|Human vs Old_AI|0.5310429089401241
17451|Human vs Old_AI|1.0
17456|Human vs Old_AI|0.36746414533245864
17460|Human vs Old_AI|0.5857113734359003
17471|Human vs Old_AI|0.6885908721057521
17477|Human vs Old_AI|0.37903601660333575
17482|Human vs Old_AI|0.5632177128900758
17490|Human vs Old_AI|0.4812798798121103
17495|Human vs Old_AI|0.6870407920376039
17507|Human vs Old_AI|0.6023636099690912
17536|Human vs Old_AI|1.0
17569|Human vs Old_AI|0.5255860586431333
17579|Human vs Old_AI|0.47560851467414655
17586|Human vs Old_AI|0.6058826128150574
17621|Human vs Old_AI|0.4548348883366653
17670|Human vs Old_AI|0.7425191096642548
17671|Human vs Old_AI|0.24455607352088016
17686|Human vs Old_AI|0.7912824643064379
17687|Human vs Old_AI|0.6818195983649117
17688|Human vs Old_AI|0.6777056947804945
17690|Human vs Old_AI|0.5639504570425096
17693|Human vs Old_AI|0.5919543134978202
17721|Human vs Old_AI|0.7209161756346787
17727|Human vs Old_AI|0.4469433887585492
17732|Human vs Old_AI|0.5063072616576687
17742|Human vs Old_AI|0.3160523917228396
17746|Human vs Old_AI|0.8154876259391494
17758|Human vs Old_AI|0.7043898519217129
17807|Human vs Old_AI|0.4529285670999569
17808|Human vs Old_AI|0.3979517766628836
17811|Human vs Old_AI|0.4291449876879396
17814|Human vs Old_AI|0.5490742125008976
17829|Human vs Old_AI|0.9576413972575339
17841|Human vs Old_AI|0.6945819810793444
17874|Human vs Old_AI|0.7353357812925261
17904|Human vs Old_AI|0.6637731608283055
17931|Human vs Old_AI|1.0
17972|Human vs Old_AI|0.8416378459868759
17987|Human vs Old_AI|0.6188508030191899
18000|Human vs Old_AI|0.4687516755607536
18011|Human vs Old_AI|0.39410547108204763
18022|Human vs Old_AI|0.6541799969393423
18035|Human vs Old_AI|0.2779698195237228
18039|Human vs Old_AI|0.4521239888610966
18048|Human vs Old_AI|0.5357967971072646
18058|Human vs Old_AI|0.7427901572322376
18074|Human vs Old_AI|0.7103026618765905
18083|Human vs Old_AI|0.4729982127469766
18085|Human vs Old_AI|0.6257530065728336
18110|Human vs Old_AI|0.3883485867565424
18113|Human vs Old_AI|0.6710166422185389
18175|Human vs Old_AI|0.6032902633885063
18181|Human vs Old_AI|0.6394320716884431
18182|Human vs Old_AI|0.4553467726734498
18185|Human vs Old_AI|0.531640536107999
18196|Human vs Old_AI|0.46941913860562245
18198|Human vs Old_AI|0.43055969289920804
18208|Human vs Old_AI|0.5969421106027335
18211|Human vs Old_AI|0.5339375171188148
18215|Human vs Old_AI|0.6215945251760854
18229|Human vs Old_AI|0.3868103519176026
18233|Human vs Old_AI|0.7697359938906307
18238|Human vs Old_AI|0.7358248196179797
18255|Human vs Old_AI|0.39360541908435587
18268|Human vs Old_AI|0.7539935234819809
18278|Human vs Old_AI|0.5531375575029327
18295|Human vs Old_AI|0.6590797654820815
18301|Human vs Old_AI|0.3488410596555014
18311|Human vs Old_AI|0.6120908597973447
18338|Human vs Old_AI|0.7346550818719653
18345|Human vs Old_AI|0.9695344184871078
18348|Human vs Old_AI|0.6586146518677605
18354|Human vs Old_AI|0.4772831614783257
18361|Human vs Old_AI|0.7558232599854656
18386|Human vs Old_AI|0.7034989576616963
18394|Human vs Old_AI|0.4380827124660609
18396|Human vs Old_AI|0.3288594101848633
18398|Human vs Old_AI|0.7770244405325726
18444|Human vs Old_AI|0.47224200494914537
18456|Human vs Old_AI|0.7134509215881515
18457|Human vs Old_AI|0.8081411455761125
18461|Human vs Old_AI|0.30998452385845976
18509|Human vs Old_AI|0.44290740078698854
18529|Human vs Old_AI|0.5094094617284157
18535|Human vs Old_AI|0.5608482874852876
18538|Human vs Old_AI|0.515306310216076
18551|Human vs Old_AI|0.39400022890177766
18571|Human vs Old_AI|0.42943725089441287
18635|Human vs Old_AI|0.4169164768632685
18647|Human vs Old_AI|0.4091307074136462
18676|Human vs Old_AI|0.39992253528804267
18699|Human vs Old_AI|0.5635273172227042
18742|Human vs Old_AI|0.47940541101868706
18755|Human vs Old_AI|0.9732849277578275
18763|Human vs Old_AI|0.20290557713454205
18787|Human vs Old_AI|0.3845860549596878
18825|Human vs Old_AI|0.44818153392060023
18840|Human vs Old_AI|0.7911320039245827
18843|Human vs Old_AI|0.4170104362131545
18848|Human vs Old_AI|0.486084190339942
18852|Human vs Old_AI|0.37981262162730467
18868|Human vs Old_AI|0.5957271882623839
18885|Human vs Old_AI|0.5960833062277373
18893|Human vs Old_AI|0.4005351020726511
18903|Human vs Old_AI|0.47221782770497966
18904|Human vs Old_AI|0.846411817129285
18906|Human vs Old_AI|0.4357024920006778
18917|Human vs Old_AI|0.26419508474211406
18926|Human vs Old_AI|0.3886303409745966
18932|Human vs Old_AI|0.5131315722432336
18949|Human vs Old_AI|0.44125779398135556
18960|Human vs Old_AI|0.4239549234239103
18978|Human vs Old_AI|0.5493005214070092
18985|Human vs Old_AI|0.6395141588749351
18997|Human vs Old_AI|0.590679232497096
19006|Human vs Old_AI|0.3909197586233878
19008|Human vs Old_AI|0.31427820519862404
19013|Human vs Old_AI|0.528922272817368
19035|Human vs Old_AI|0.605008544805501
19064|Human vs Old_AI|0.5819802949972344
19078|Human vs Old_AI|0.4283963004029274
19103|Human vs Old_AI|0.336778440370206
19130|Human vs Old_AI|0.25766554773296657
19162|Human vs Old_AI|0.6783988300985454
19163|Human vs Old_AI|0.8113499096633305
19168|Human vs Old_AI|0.66421573751584
19173|Human vs Old_AI|0.852433502439025
19176|Human vs Old_AI|0.48769625899905844
19177|Human vs Old_AI|0.5536862395053409
19179|Human vs Old_AI|0.7209950584610967
19204|Human vs Old_AI|0.8711501061776219
19211|Human vs Old_AI|0.8684753019879239
19243|Human vs Old_AI|0.8633217311925598
19254|Human vs Old_AI|0.8727195104835253
19260|Human vs Old_AI|1.0
19262|Human vs Old_AI|0.8213165684778176
19282|Human vs Old_AI|0.6515837146173861
19288|Human vs Old_AI|0.8981280960714371
19310|Human vs Old_AI|0.8464755276702707
19319|Human vs Old_AI|0.8118585487099985
19320|Human vs Old_AI|0.7056795058536911
19324|Human vs Old_AI|0.43909717065231535
19327|Human vs Old_AI|0.5198517352573913
19339|Human vs Old_AI|0.779139716140405
19348|Human vs Old_AI|0.8590290162667678
19349|Human vs Old_AI|0.6502900028808426
19358|Human vs Old_AI|0.5868215658637951
19368|Human vs Old_AI|0.8844917299568247
19371|Human vs Old_AI|0.798174344140226
19390|Human vs Old_AI|0.5452421898912811
19399|Human vs Old_AI|0.4798021975185457
19402|Human vs Old_AI|0.7957983784087665
19404|Human vs Old_AI|0.8870899544946373
19421|Human vs Old_AI|0.7376135444230906
19422|Human vs Old_AI|0.8820457272853356
19427|Human vs Old_AI|0.8158047987383585
19432|Human vs Old_AI|1.0
19441|Human vs Old_AI|0.9277575419399257
19448|Human vs Old_AI|0.9454349036139335
19457|Human vs Old_AI|0.8455607331380366
19467|Human vs Old_AI|0.8540250270815095
19470|Human vs Old_AI|0.6530735518781354
19473|Human vs Old_AI|0.600349381727938
19483|Human vs Old_AI|0.908118627152377
19496|Human vs Old_AI|0.7844561256708046
19498|Human vs Old_AI|0.9561998092607188
19509|Human vs Old_AI|0.9048375415423123
19512|Human vs Old_AI|0.685608351338344
19514|Human vs Old_AI|0.953178156637113
19515|Human vs Old_AI|0.8266373203404387
19520|Human vs Old_AI|0.8922495176368703
19575|Human vs Old_AI|0.9514705297547204
19587|Human vs Old_AI|0.8714767361336038
19603|Human vs Old_AI|0.8869275148029787
19627|Human vs Old_AI|0.9384611409412477
19632|Human vs Old_AI|0.8643817945252406
19634|Human vs Old_AI|0.5167810235444148
19635|Human vs Old_AI|0.5736848530560044
19676|Human vs Old_AI|0.8585538277384119
19684|Human vs Old_AI|0.4882567369106703
19691|Human vs Old_AI|0.9735453062514025
19699|Human vs Old_AI|0.7527908702574824
19707|Human vs Old_AI|0.5815686985925441
19731|Human vs Old_AI|0.9009302586906223
19732|Human vs Old_AI|0.7889516496971256
19733|Human vs Old_AI|0.7757958962078404
19771|Human vs Old_AI|0.9047620353689497
19808|Human vs Old_AI|0.8064277658428818
19822|Human vs Old_AI|0.9393956273878145
19829|Human vs Old_AI|0.3572839117398493
19847|Human vs Old_AI|0.9933276601495895
19854|Human vs Old_AI|0.5371282117706175
19862|Human vs Old_AI|0.9476688825388133
19872|Human vs Old_AI|0.6880160618763451
19887|Human vs Old_AI|0.7976641785745744
19896|Human vs Old_AI|0.6312044546249564
19899|Human vs Old_AI|0.5812732021591656
19905|Human vs Old_AI|0.652251058445876
19916|Human vs Old_AI|0.955708508734119
19930|Human vs Old_AI|0.9463243974244187
19945|Human vs Old_AI|0.44762694905113254
19950|Human vs Old_AI|0.3863687108179005
19954|Human vs Old_AI|0.712671849640255
19955|Human vs Old_AI|0.5851749159129328
19964|Human vs Old_AI|0.7876577560184664
19993|Human vs Old_AI|0.4759582255589371
20004|Human vs Old_AI|0.713352020698406
20005|Human vs Old_AI|0.7415906176777344
20010|Human vs Old_AI|0.7999788786758166
20014|Human vs Old_AI|0.8893579281406498
20015|Human vs Old_AI|0.4649143010516973
20022|Human vs Old_AI|0.7695965217790731
20024|Human vs Old_AI|0.8163791827726333
20052|Human vs Old_AI|0.801493778391967
20053|Human vs Old_AI|0.8759219398067409
20068|Human vs Old_AI|0.8272196634658411
20084|Human vs Old_AI|0.8011349405003432
20090|Human vs Old_AI|0.840726765286125
20100|Human vs Old_AI|0.6885641363029663
20105|Human vs Old_AI|0.80806865135992
20110|Human vs Old_AI|0.6572188309312318
20130|Human vs Old_AI|0.8745332855455689
20149|Human vs Old_AI|0.8822187607273211
20152|Human vs Old_AI|0.8012412685710493
20155|Human vs Old_AI|0.722417133050116
20182|Human vs Old_AI|0.677804967061572
20187|Human vs Old_AI|0.6946530542543528
20209|Human vs Old_AI|0.7864234464127214
20242|Human vs Old_AI|0.8271148528959757
20245|Human vs Old_AI|0.8290303936926948
20278|Human vs Old_AI|0.8864066865463553
20283|Human vs Old_AI|0.8288637452925858
20301|Human vs Old_AI|0.9727514206271952
20323|Human vs Old_AI|0.9234644477935401
20324|Human vs Old_AI|0.7471597974894997
20334|Human vs Old_AI|0.7701620289248848
20351|Human vs Old_AI|0.8676270500542459
20367|Human vs Old_AI|0.726467464384146
20368|Human vs Old_AI|0.8809900735346775
20391|Human vs Old_AI|0.4275587276027669
20408|Human vs Old_AI|0.9324577321602288
20427|Human vs Old_AI|0.8353005855886682
20432|Human vs Old_AI|0.8701373710064166
20460|Human vs Old_AI|0.6237338071585777
20464|Human vs Old_AI|0.8424791734299313
20475|Human vs Old_AI|0.5834005588376405
20498|Human vs Old_AI|0.5851764222443061
20502|Human vs Old_AI|0.5996043838858834
20507|Human vs Old_AI|0.6777356929605397
20516|Human vs Old_AI|0.7893055403681253
20531|Human vs Old_AI|0.8791791174596744
20559|Human vs Old_AI|0.823797769815149
20561|Human vs Old_AI|0.8921233793691747
20575|Human vs Old_AI|0.8653306826023259
20613|Human vs Old_AI|0.7689815592291167
20620|Human vs Old_AI|0.7116611916823539
20624|Human vs Old_AI|0.9494239291541909
20628|Human vs Old_AI|0.9319211210867058
20641|Human vs Old_AI|0.8307241624769803
20647|Human vs Old_AI|0.5383481456680943
20653|Human vs Old_AI|0.645210962025609
20663|Human vs Old_AI|0.5699464280850703
20666|Human vs Old_AI|0.8312294913056806
20675|Human vs Old_AI|0.9582462050136684
20694|Human vs Old_AI|0.7877234252725371
20696|Human vs Old_AI|0.8107746823623934
20702|Human vs Old_AI|0.7111711235237772
20725|Human vs Old_AI|0.9097699795742277
20754|Human vs Old_AI|0.4816255681069125
20760|Human vs Old_AI|0.7100472313110635
20770|Human vs Old_AI|0.9368274710415282
20783|Human vs Old_AI|0.7731226506775871
20799|Human vs Old_AI|0.7787720028924104
20807|Human vs Old_AI|0.6950854231584266
20810|Human vs Old_AI|0.5420044595340772
20811|Human vs Old_AI|0.6177935005237095
20851|Human vs Old_AI|0.8223202077525182
20874|Human vs Old_AI|0.8694396320091616
20890|Human vs Old_AI|0.753439306746615
20893|Human vs Old_AI|0.6553393965420622
20896|Human vs Old_AI|0.7808850135397197
20906|Human vs Old_AI|0.6223979023804609
20918|Human vs Old_AI|0.8893091781037786
20944|Human vs Old_AI|0.6035099253003129
20948|Human vs Old_AI|0.7912089304072516
20950|Human vs Old_AI|0.769682522532646
20955|Human vs Old_AI|0.583771407721948
21010|Human vs Old_AI|0.37868272640830813
21013|Human vs Old_AI|0.8830161328928293
21024|Human vs Old_AI|0.9325046890826382
21037|Human vs Old_AI|0.9337892240000115
21074|Human vs Old_AI|0.9367635761266994
21079|Human vs Old_AI|0.7310175817207111
21082|Human vs Old_AI|0.9937882366747995
21118|Human vs Old_AI|0.9457491387748852
21140|Human vs Old_AI|0.6730837116665309
21148|Human vs Old_AI|0.7653280382654949
21151|Human vs Old_AI|0.9366963166308081
21157|Human vs Old_AI|0.9322752151674414
21168|Human vs Old_AI|0.7931828054515103
21170|Human vs Old_AI|0.7854568097216255
21191|Human vs Old_AI|0.7900128000845634
21209|Human vs Old_AI|0.8239623751039847
21214|Human vs Old_AI|0.7049180133565035
21229|Human vs Old_AI|0.7836069032967059
21254|Human vs Old_AI|0.9083760366520073
21293|Human vs Old_AI|0.5078288303455543
21308|Human vs Old_AI|0.8153428016605981
21321|Human vs Old_AI|0.79656000177489
21333|Human vs Old_AI|0.7681460279203121
21335|Human vs Old_AI|0.9477245324080604
21350|Human vs Old_AI|0.6333346740046544
21351|Human vs Old_AI|0.9219908678654231
21358|Human vs Old_AI|0.869700819501602
21360|Human vs Old_AI|0.8960915954102739
21429|Human vs Old_AI|0.9199149008777137
21446|Human vs Old_AI|0.9788283041021151
21459|Human vs Old_AI|0.8233965473176224
21461|Human vs Old_AI|0.8169936577567145
21469|Human vs Old_AI|0.731117198572775
21472|Human vs Old_AI|0.6465599429766227
21475|Human vs Old_AI|0.827047672854823
21489|Human vs Old_AI|0.7341436781189661
21501|Human vs Old_AI|1.0
21510|Human vs Old_AI|0.9603787167139095
21520|Human vs Old_AI|0.6341662032386803
21526|Human vs Old_AI|0.9369646807349992
21536|Human vs Old_AI|0.5032018389177538
21546|Human vs Old_AI|0.6781350000361035
21550|Human vs Old_AI|0.8476436518567355
21579|Human vs Old_AI|0.7514853633538334
21583|Human vs Old_AI|0.5892344147784966
21599|Human vs Old_AI|0.8831216649406904
21625|Human vs Old_AI|0.7697331263149133
21635|Human vs Old_AI|0.9878899241416932
21661|Human vs Old_AI|0.6409019937988032
21676|Human vs Old_AI|0.7278225716073083
21685|Human vs Old_AI|0.4120809275766426
21697|Human vs Old_AI|0.9107573656950478
21706|Human vs Old_AI|0.8011559349303401
21709|Human vs Old_AI|0.9754353467374289
21713|Human vs Old_AI|0.9490265628198223
21726|Human vs Old_AI|0.7836928640069447
21751|Human vs Old_AI|0.7538865614429465
21765|Human vs Old_AI|0.7552313499610797
21777|Human vs Old_AI|0.8550761976041467
21797|Human vs Old_AI|0.7867547773947956
21800|Human vs Old_AI|0.5489589191850868
21832|Human vs Old_AI|0.8924923320423784
21833|Human vs Old_AI|0.7294425076156319
21859|Human vs Old_AI|0.5594303653782675
21863|Human vs Old_AI|0.6959561881822884
21875|Human vs Old_AI|0.848692779561111
21888|Human vs Old_AI|0.9118758787423056
21892|Human vs Old_AI|0.7630310823780835
21894|Human vs Old_AI|0.7784887672058604
21901|Human vs Old_AI|0.5570664985432088
21924|Human vs Old_AI|0.8999420022982029
21941|Human vs Old_AI|0.8986857024158912
21950|Human vs Old_AI|0.8620464606452019
21964|Human vs Old_AI|0.9930832622277878
21970|Human vs Old_AI|0.8498229242081468
21972|Human vs Old_AI|0.76441084624721
21988|Human vs Old_AI|0.3342987552761978
21999|Human vs Old_AI|0.8522749441990666
22018|Human vs Old_AI|0.650243124985406
22036|Human vs Old_AI|0.9209776588344485
22052|Human vs Old_AI|0.8315936380638076
22084|Human vs Old_AI|0.7424971546138108
22095|Human vs Old_AI|0.7005606571096445
22099|Human vs Old_AI|0.8701059980609802
22115|Human vs Old_AI|0.9842125672434505
22131|Human vs Old_AI|0.8571043947572607
22138|Human vs Old_AI|0.9596055223351068
22144|Human vs Old_AI|0.958986399430668
22160|Human vs Old_AI|0.9276084112916673
22161|Human vs Old_AI|0.772934288845641
22183|Human vs Old_AI|0.9664321184888991
22194|Human vs Old_AI|0.6420895376018796
22215|Human vs Old_AI|0.7591881403773164
22226|Human vs Old_AI|0.8217735110294999
22253|Human vs Old_AI|0.9626913054469372
22254|Human vs Old_AI|0.8110107178470913
22259|Human vs Old_AI|0.8853394315532574
22271|Human vs Old_AI|0.9197997135594451
22277|Human vs Old_AI|0.7462502224261027
22286|Human vs Old_AI|0.9387375580064247
22316|Human vs Old_AI|0.9331660973520786
22324|Human vs Old_AI|0.7827753221839135
22326|Human vs Old_AI|0.9790966911036765
22349|Human vs Old_AI|0.4214842789045202
22366|Human vs Old_AI|0.5701704512386482
22390|Human vs Old_AI|0.7461055616567303
22402|Human vs Old_AI|0.6872859201687651
22411|Human vs Old_AI|0.67149086801592
22425|Human vs Old_AI|0.7408225202532639
22429|Human vs Old_AI|0.7939772708842026
22431|Human vs Old_AI|0.7487144369632097
22450|Human vs Old_AI|0.6672245490381226
22472|Human vs Old_AI|0.8308653570461634
22491|Human vs Old_AI|0.8486840231423874
22493|Human vs Old_AI|0.6227261815069711
22501|Human vs Old_AI|0.7076436257293313
22539|Human vs Old_AI|0.8976331146965484
22558|Human vs Old_AI|0.5801624491907089
22568|Human vs Old_AI|0.8175095593863375
22592|Human vs Old_AI|0.3654579300176448
22595|Human vs Old_AI|0.7187407087047526
22601|Human vs Old_AI|0.8778581274178652
22605|Human vs Old_AI|0.8812231014731242
22607|Human vs Old_AI|0.7978156145601427
22610|Human vs Old_AI|0.982582297425905
22626|Human vs Old_AI|0.7399217711345611
22628|Human vs Old_AI|0.8451286014251869
22634|Human vs Old_AI|0.7618586190681185
22665|Human vs Old_AI|0.8002733355320844
22679|Human vs Old_AI|0.8208096439162074
22689|Human vs Old_AI|0.8438000990895599
22715|Human vs Old_AI|0.7183187970036988
22726|Human vs Old_AI|0.9414617957849905
22729|Human vs Old_AI|0.8689025622934786
22738|Human vs Old_AI|0.856104131713054
22739|Human vs Old_AI|0.7475263872053526
22753|Human vs Old_AI|0.8632370048577163
22766|Human vs Old_AI|1.0
22783|Human vs Old_AI|0.6025163959500028
22787|Human vs Old_AI|0.9120533365159487
22801|Human vs Old_AI|0.6372715494100776
22812|Human vs Old_AI|0.8467329811090025
22817|Human vs Old_AI|0.9193610181228467
22829|Human vs Old_AI|0.44210022485166567
22835|Human vs Old_AI|0.45428649285775546
22840|Human vs Old_AI|0.8862443425169813
22848|Human vs Old_AI|1.0
22865|Human vs Old_AI|0.750159670944778
22867|Human vs Old_AI|0.5882157905540737
22884|Human vs Old_AI|0.5345024081068558
22886|Human vs Old_AI|0.3239305365521019
22895|Human vs Old_AI|0.9041312149875844
22939|Human vs Old_AI|0.5355489845056147
22945|Human vs Old_AI|0.7813198103419312
22957|Human vs Old_AI|0.9391156764396612
22961|Human vs Old_AI|0.9610861856365093
22964|Human vs Old_AI|0.8510623601612674
22967|Human vs Old_AI|0.6152369047990713
22977|Human vs Old_AI|1.0
22991|Human vs Old_AI|0.8883017231224511
23008|Human vs Old_AI|0.5590885378006167
23030|Human vs Old_AI|0.3916452126093741
23035|Human vs Old_AI|0.8513276223226158
23040|Human vs Old_AI|0.7907679603083774
23044|Human vs Old_AI|0.6783255099443039
23050|Human vs Old_AI|0.7920417611765117
23057|Human vs Old_AI|0.7212128374949918
23059|Human vs Old_AI|0.6994343603292825
23061|Human vs Old_AI|0.7708104599245331
23062|Human vs Old_AI|0.6831385557604182
23064|Human vs Old_AI|0.6337207506934437
23065|Human vs Old_AI|0.9046628860911707
23067|Human vs Old_AI|0.5566293236991955
23088|Human vs Old_AI|0.7976351189633839
23092|Human vs Old_AI|0.5215885795962911
23096|Human vs Old_AI|0.6932364959223067
23121|Human vs Old_AI|0.769241707819895
23144|Human vs Old_AI|0.6707577865443827
23149|Human vs Old_AI|0.739033811111174
23163|Human vs Old_AI|0.9619000657824697
23169|Human vs Old_AI|0.628944867506803
23180|Human vs Old_AI|0.833496737266253
23204|Human vs Old_AI|0.825628193375705
23207|Human vs Old_AI|0.7809869498992458
23219|Human vs Old_AI|0.9530494846751796
23224|Human vs Old_AI|0.8553453933206526
23239|Human vs Old_AI|1.0
23243|Human vs Old_AI|1.0
23250|Human vs Old_AI|0.6040685040730388
23269|Human vs Old_AI|0.9065607380461435
23285|Human vs Old_AI|0.44176992586161146
23286|Human vs Old_AI|0.8666681042732504
23287|Human vs Old_AI|0.6303929582876964
23304|Human vs Old_AI|0.7452540838560763
23305|Human vs Old_AI|0.8477438054055182
23311|Human vs Old_AI|0.7507951194878969
23318|Human vs Old_AI|0.8906595961327196
23380|Human vs Old_AI|0.8861352868378013
23382|Human vs Old_AI|1.0
23387|Human vs Old_AI|0.7164532072671312
23417|Human vs Old_AI|0.8016082305922851
23424|Human vs Old_AI|0.9647608335216246
23435|Human vs Old_AI|0.8987258597873039
23443|Human vs Old_AI|0.7228786141790037
23451|Human vs Old_AI|0.9802874317188485
23460|Human vs Old_AI|0.8845713681311502
23481|Human vs Old_AI|0.6401270410082065
23501|Human vs Old_AI|0.8585190079201948
23504|Human vs Old_AI|1.0
23505|Human vs Old_AI|0.8276338209148281
23509|Human vs Old_AI|0.8493441626776492
23528|Human vs Old_AI|0.6030808235114078
23532|Human vs Old_AI|0.9198509084552396
23533|Human vs Old_AI|0.7766449744279521
23534|Human vs Old_AI|0.989235387252894
23549|Human vs Old_AI|0.6913062203446407
23552|Human vs Old_AI|0.8819377281350157
23564|Human vs Old_AI|0.7964779110581923
23584|Human vs Old_AI|0.9050377735565086
23586|Human vs Old_AI|0.8619111216598592
23590|Human vs Old_AI|0.6797216582976693
23605|Human vs Old_AI|0.7087369979015642
23610|Human vs Old_AI|0.7979505107966139
23621|Human vs Old_AI|1.0
23627|Human vs Old_AI|0.854417861578167
23632|Human vs Old_AI|0.6355246316005423
23662|Human vs Old_AI|0.9005621323026292
23683|Human vs Old_AI|0.8037087748815372
23686|Human vs Old_AI|0.5714700975711553
23694|Human vs Old_AI|0.7720914556736975
23700|Human vs Old_AI|0.6411283062809896
23715|Human vs Old_AI|0.7566360453157132
23735|Human vs Old_AI|0.8084028892663898
23740|Human vs Old_AI|0.7072900732692784
23741|Human vs Old_AI|0.8308721833011856
23772|Human vs Old_AI|0.7878123881580841
23773|Human vs Old_AI|0.7643399776750524
23783|Human vs Old_AI|0.8211648869101325
23816|Human vs Old_AI|0.8762404721062897
23834|Human vs Old_AI|0.7762130687427891
23846|Human vs Old_AI|0.8238909276093128
23849|Human vs Old_AI|0.7208555446224165
23862|Human vs Old_AI|0.9033621596360736
23867|Human vs Old_AI|0.742224491306704
23886|Human vs Old_AI|0.9236640613568572
23903|Human vs Old_AI|0.6634414621933054
23917|Human vs Old_AI|0.8873361903350654
23942|Human vs Old_AI|0.577957675793757
23956|Human vs Old_AI|0.7885887577106233
23978|Human vs Old_AI|0.8480620877370473
23981|Human vs Old_AI|0.840235256532943
23988|Human vs Old_AI|0.5783773195999534
23994|Human vs Old_AI|0.7591237833246939
23996|Human vs Old_AI|0.9752696755450375
24018|Human vs Old_AI|0.9870989334629958
24038|Human vs Old_AI|0.8399337657403941
24046|Human vs Old_AI|0.7571838703567003
24051|Human vs Old_AI|0.9411674490632616
24060|Human vs Old_AI|0.7818988153606199
24062|Human vs Old_AI|0.9489491419429177
24086|Human vs Old_AI|0.9350803460783955
24087|Human vs Old_AI|0.8232925538595937
24123|Human vs Old_AI|0.5546619923594107
24130|Human vs Old_AI|0.9866447951611111
24138|Human vs Old_AI|0.8411520779032933
24150|Human vs Old_AI|0.9123279626922104
24192|Human vs Old_AI|0.8885722588635712
24199|Human vs Old_AI|0.8067146683973497
24203|Human vs Old_AI|0.8948588995834509
24233|Human vs Old_AI|0.9002577996490233
24262|Human vs Old_AI|0.7115799286222872
24264|Human vs Old_AI|0.964555997956371
24265|Human vs Old_AI|0.8467398807068505
24282|Human vs Old_AI|0.5054820287329882
24296|Human vs Old_AI|0.801791990234041
24304|Human vs Old_AI|0.9552916602063137
24320|Human vs Old_AI|0.966128225111935
6|Human vs New_AI|0.9266417799745171
7|Human vs New_AI|0.815752684169893
8|Human vs New_AI|0.5330188593699559
13|Human vs New_AI|0.5217158549038702
15|Human vs New_AI|0.9791256762279926
26|Human vs New_AI|0.46673952381569295
38|Human vs New_AI|0.6772209514660541
64|Human vs New_AI|0.7133076812736625
69|Human vs New_AI|0.7171239276654895
80|Human vs New_AI|0.8087714346722559
101|Human vs New_AI|0.9667364812182572
106|Human vs New_AI|0.7837754096255681
107|Human vs New_AI|0.7582067755195092
118|Human vs New_AI|0.6141763583721744
137|Human vs New_AI|0.608811279866845
147|Human vs New_AI|0.8326296621574698
202|Human vs New_AI|0.9390662615282179
204|Human vs New_AI|0.9165853908180882
232|Human vs New_AI|0.7114361386739321
235|Human vs New_AI|0.9064974353694095
237|Human vs New_AI|0.6531301460866967
268|Human vs New_AI|0.8607821704355598
282|Human vs New_AI|0.6281573593748159
